mes_ano,programa_orcamentario,acao_orcamentaria,orgao_entidade_vinculada,Valor Empenhado,Valor Liquidado,Valor Pago
2016-12-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2010 - ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS, EMPREGADOS E MILITARES",20203 - Agência Nacional do Cinema,4972.9,18714.3,18714.3
2016-12-01,0089 - PREVIDENCIA DE INATIVOS E PENSIONISTAS DA UNIAO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,9001.2,26728.41,26728.41
2016-12-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2012 - AUXILIO-ALIMENTACAO AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES",20203 - Agência Nacional do Cinema,5503.09,177110.29,173841.17
2016-12-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,20ZF - PROMOCAO E FOMENTO A CULTURA BRASILEIRA,20203 - Agência Nacional do Cinema,0.0,300000.0,300000.0
2016-12-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,6428 - ADMINISTRAÇÃO DO FINANCIAMENTO AO SETOR AUDIOVISUAL - FUNDO SETORIAL DO AUDIOVISUAL,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2015-01-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,20ZJ - FISCALIZACAO E REGULAMENTACAO DO SETOR AUDIOVISUAL,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2015-01-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,782030.36,95116.14,95116.14
2015-01-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,20ZI - FOMENTO AO SETOR AUDIOVISUAL (MEDIDA PROVISORIA N. 2.228-1/2001),20203 - Agência Nacional do Cinema,237920.0,0.0,0.0
2015-01-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,4641 - PUBLICIDADE DE UTILIDADE PUBLICA,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2015-01-01,0089 - PREVIDENCIA DE INATIVOS E PENSIONISTAS DA UNIAO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,260000.0,23272.63,23272.63
2015-01-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,59378026.0,4957956.1,4957956.1
2015-01-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,20203 - Agência Nacional do Cinema,75471.05,2013.05,2013.05
2015-01-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2012 - AUXILIO-ALIMENTACAO AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES",20203 - Agência Nacional do Cinema,1750000.0,142265.59,142265.59
2015-01-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,515000.0,42574.52,42574.52
2015-01-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2011 - AUXILIO-TRANSPORTE AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES",20203 - Agência Nacional do Cinema,80000.0,5636.93,5636.93
2015-01-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,10267716.0,969573.5,901412.46
2015-01-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2010 - ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS, EMPREGADOS E MILITARES",20203 - Agência Nacional do Cinema,60000.0,4478.95,4478.95
2015-02-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,0.0,955814.66,956552.58
2015-02-01,0089 - PREVIDENCIA DE INATIVOS E PENSIONISTAS DA UNIAO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,23272.63,23272.63
2015-02-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2012 - AUXILIO-ALIMENTACAO AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES",20203 - Agência Nacional do Cinema,0.0,143915.84,143915.84
2015-02-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,8106 - APOIO A PROJETOS AUDIOVISUAIS ESPECIFICOS - FUNDO SETORIAL DO AUDIOVISUAL,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2015-02-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,20ZI - FOMENTO AO SETOR AUDIOVISUAL (MEDIDA PROVISORIA N. 2.228-1/2001),20203 - Agência Nacional do Cinema,174060.0,171500.0,171500.0
2015-02-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,4740355.81,4724782.52
2015-02-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2011 - AUXILIO-TRANSPORTE AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES",20203 - Agência Nacional do Cinema,0.0,5851.48,5851.48
2015-02-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,"20ZK - ADMINISTRACAO DOS INVESTIMENTOS, FINANCIAMENTOS E ATIVIDADES DO FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2015-02-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,20ZJ - FISCALIZACAO E REGULAMENTACAO DO SETOR AUDIOVISUAL,20203 - Agência Nacional do Cinema,20000.0,0.0,0.0
2015-02-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,1390924.38,1136427.96,1116529.45
2015-02-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2010 - ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS, EMPREGADOS E MILITARES",20203 - Agência Nacional do Cinema,0.0,4803.8,4803.8
2015-02-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,20203 - Agência Nacional do Cinema,90599.85,50793.24,50793.24
2015-02-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,43083.27,43083.27
2015-02-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,4641 - PUBLICIDADE DE UTILIDADE PUBLICA,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2015-03-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,2985997.78,2816960.9,943836.24
2015-03-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,20ZI - FOMENTO AO SETOR AUDIOVISUAL (MEDIDA PROVISORIA N. 2.228-1/2001),20203 - Agência Nacional do Cinema,12500.0,109500.0,38000.0
2015-03-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,0.0,999621.0,998905.15
2015-03-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,5065880.38,5011531.93
2015-03-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,20203 - Agência Nacional do Cinema,115716.84,52628.56,19117.35
2015-03-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,2949.03,60575.79,60575.79
2015-03-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,4641 - PUBLICIDADE DE UTILIDADE PUBLICA,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2015-03-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,20ZJ - FISCALIZACAO E REGULAMENTACAO DO SETOR AUDIOVISUAL,20203 - Agência Nacional do Cinema,0.0,1618.56,0.0
2015-03-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2011 - AUXILIO-TRANSPORTE AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES",20203 - Agência Nacional do Cinema,0.0,6099.89,6099.89
2015-03-01,0089 - PREVIDENCIA DE INATIVOS E PENSIONISTAS DA UNIAO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,21027.66,21027.66
2015-03-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,"20ZK - ADMINISTRACAO DOS INVESTIMENTOS, FINANCIAMENTOS E ATIVIDADES DO FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2015-03-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2010 - ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS, EMPREGADOS E MILITARES",20203 - Agência Nacional do Cinema,0.0,5075.25,5075.25
2015-03-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2012 - AUXILIO-ALIMENTACAO AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES",20203 - Agência Nacional do Cinema,0.0,142859.0,142859.0
2015-03-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,8106 - APOIO A PROJETOS AUDIOVISUAIS ESPECIFICOS - FUNDO SETORIAL DO AUDIOVISUAL,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2015-04-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,4641 - PUBLICIDADE DE UTILIDADE PUBLICA,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2015-04-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,006A - INVESTIMENTOS RETORNAVEIS NO SETOR AUDIOVISUAL MEDIANTE PARTICIPACAO EM EMPRESAS E PROJETOS - FUNDO SETORIAL DO AUDIOVISUAL,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2015-04-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2010 - ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS, EMPREGADOS E MILITARES",20203 - Agência Nacional do Cinema,0.0,4817.15,4817.15
2015-04-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,4893295.4,4931642.28
2015-04-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,44086.41,44086.41
2015-04-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,1918491.15,1240281.57,2377378.79
2015-04-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,"20ZK - ADMINISTRACAO DOS INVESTIMENTOS, FINANCIAMENTOS E ATIVIDADES DO FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2015-04-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,20ZI - FOMENTO AO SETOR AUDIOVISUAL (MEDIDA PROVISORIA N. 2.228-1/2001),20203 - Agência Nacional do Cinema,516100.0,164560.0,144500.0
2015-04-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2012 - AUXILIO-ALIMENTACAO AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES",20203 - Agência Nacional do Cinema,0.0,142663.26,142663.26
2015-04-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,155V - AQUISICAO DO IMOVEL DO ESCRITORIO CENTRAL DA AGENCIA NACIONAL DO CINEMA - ANCINE,20203 - Agência Nacional do Cinema,1200814.0,0.0,0.0
2015-04-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,20ZJ - FISCALIZACAO E REGULAMENTACAO DO SETOR AUDIOVISUAL,20203 - Agência Nacional do Cinema,0.0,1449.14,3067.7
2015-04-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,0.0,965155.81,898393.58
2015-04-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,20203 - Agência Nacional do Cinema,24902.62,96615.17,57421.38
2015-04-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2011 - AUXILIO-TRANSPORTE AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES",20203 - Agência Nacional do Cinema,0.0,10429.18,10429.18
2015-04-01,0089 - PREVIDENCIA DE INATIVOS E PENSIONISTAS DA UNIAO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,27502.01,27502.01
2015-04-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,"006C - FINANCIAMENTO AO SETOR AUDIOVISUAL - FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2015-05-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,0.0,984504.79,985556.61
2015-05-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,20ZJ - FISCALIZACAO E REGULAMENTACAO DO SETOR AUDIOVISUAL,20203 - Agência Nacional do Cinema,10000.0,3141.74,3141.74
2015-05-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,20ZI - FOMENTO AO SETOR AUDIOVISUAL (MEDIDA PROVISORIA N. 2.228-1/2001),20203 - Agência Nacional do Cinema,12500.0,118000.0,197060.0
2015-05-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,43045.41,43045.41
2015-05-01,0089 - PREVIDENCIA DE INATIVOS E PENSIONISTAS DA UNIAO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,23272.63,23272.63
2015-05-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,-500.0,4988206.4,4989054.51
2015-05-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2011 - AUXILIO-TRANSPORTE AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES",20203 - Agência Nacional do Cinema,0.0,6098.35,6098.35
2015-05-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,4888 - REGULAMENTAÇÃO DO SETOR CINEMATOGRÁFICO E AUDIOVISUAL,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2015-05-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,155V - AQUISICAO DO IMOVEL DO ESCRITORIO CENTRAL DA AGENCIA NACIONAL DO CINEMA - ANCINE,20203 - Agência Nacional do Cinema,12201.51,0.0,0.0
2015-05-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,5323929.59,2889592.21,3216486.45
2015-05-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,"20ZK - ADMINISTRACAO DOS INVESTIMENTOS, FINANCIAMENTOS E ATIVIDADES DO FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,10000.0,0.0,0.0
2015-05-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,20203 - Agência Nacional do Cinema,70776.88,64510.8,137215.8
2015-05-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2010 - ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS, EMPREGADOS E MILITARES",20203 - Agência Nacional do Cinema,0.0,4808.25,4808.25
2015-05-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2012 - AUXILIO-ALIMENTACAO AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES",20203 - Agência Nacional do Cinema,0.0,143125.75,143125.75
2015-05-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,4641 - PUBLICIDADE DE UTILIDADE PUBLICA,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2015-06-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,006A - INVESTIMENTOS RETORNAVEIS NO SETOR AUDIOVISUAL MEDIANTE PARTICIPACAO EM EMPRESAS E PROJETOS - FUNDO SETORIAL DO AUDIOVISUAL,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2015-06-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2004 - ASSISTENCIA MEDICA E ODONTOLOGICA AOS SERVIDORES CIVIS, EMPREGADOS, MILITARES E SEUS DEPENDENTES",20203 - Agência Nacional do Cinema,0.0,42246.79,42246.79
2015-06-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2012 - AUXILIO-ALIMENTACAO AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES",20203 - Agência Nacional do Cinema,0.0,142190.57,142190.57
2015-06-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,20TP - ATIVOS CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,6442843.11,6456366.89
2015-06-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2011 - AUXILIO-TRANSPORTE AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES",20203 - Agência Nacional do Cinema,0.0,5039.6,5039.6
2015-06-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2010 - ASSISTENCIA PRE-ESCOLAR AOS DEPENDENTES DOS SERVIDORES CIVIS, EMPREGADOS E MILITARES",20203 - Agência Nacional do Cinema,0.0,4808.25,4808.25
2015-06-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,20ZJ - FISCALIZACAO E REGULAMENTACAO DO SETOR AUDIOVISUAL,20203 - Agência Nacional do Cinema,0.0,1018.16,1018.16
2015-06-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,"20ZK - ADMINISTRACAO DOS INVESTIMENTOS, FINANCIAMENTOS E ATIVIDADES DO FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2015-06-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,20ZI - FOMENTO AO SETOR AUDIOVISUAL (MEDIDA PROVISORIA N. 2.228-1/2001),20203 - Agência Nacional do Cinema,24800.0,303800.0,117500.0
2015-06-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,20203 - Agência Nacional do Cinema,70960.9,36135.38,36135.38
2015-06-01,0089 - PREVIDENCIA DE INATIVOS E PENSIONISTAS DA UNIAO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,35262.98,35262.98
2015-06-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,4641 - PUBLICIDADE DE UTILIDADE PUBLICA,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2015-06-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,12355337.52,1185660.69,1219422.56
2015-06-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,0.0,981250.07,974754.49
2015-06-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,155V - AQUISICAO DO IMOVEL DO ESCRITORIO CENTRAL DA AGENCIA NACIONAL DO CINEMA - ANCINE,20203 - Agência Nacional do Cinema,0.0,1213015.51,1213015.51
2015-07-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,4572 - CAPACITACAO DE SERVIDORES PUBLICOS FEDERAIS EM PROCESSO DE QUALIFICACAO E REQUALIFICACAO,20203 - Agência Nacional do Cinema,39706.3,47530.15,47530.15
2015-07-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,"20ZK - ADMINISTRACAO DOS INVESTIMENTOS, FINANCIAMENTOS E ATIVIDADES DO FUNDO SETORIAL DO AUDIOVISUAL (LEI N. 11.437, DE 2006)",20203 - Agência Nacional do Cinema,100000.0,4747.62,4747.62
2015-07-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"2012 - AUXILIO-ALIMENTACAO AOS SERVIDORES CIVIS, EMPREGADOS E MILITARES",20203 - Agência Nacional do Cinema,0.0,141502.64,141502.64
2015-07-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,"09HB - CONTRIBUICAO DA UNIAO, DE SUAS AUTARQUIAS E FUNDACOES PARA O CUSTEIO DO REGIME DE PREVIDENCIA DOS SERVIDORES PUBLICOS FEDERAIS",20203 - Agência Nacional do Cinema,0.0,1068194.2,1080149.28
2015-07-01,"0169 - BRASIL, SOM E IMAGEM",6428 - ADMINISTRACAO DO FINANCIAMENTO AO SETOR AUDIOVISUAL - FUNDO SETORIAL DO AUDIOVISUAL,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2015-07-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,20ZI - FOMENTO AO SETOR AUDIOVISUAL (MEDIDA PROVISORIA N. 2.228-1/2001),20203 - Agência Nacional do Cinema,637250.0,155100.0,310300.0
2015-07-01,2027 - CULTURA: DIMENSAO ESSENCIAL DO DESENVOLVIMENTO,6428 - ADMINISTRAÇÃO DO FINANCIAMENTO AO SETOR AUDIOVISUAL - FUNDO SETORIAL DO AUDIOVISUAL,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2015-07-01,0089 - PREVIDENCIA DE INATIVOS E PENSIONISTAS DA UNIAO,0181 - APOSENTADORIAS E PENSOES CIVIS DA UNIAO,20203 - Agência Nacional do Cinema,0.0,23272.63,23272.63
2015-07-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,4641 - PUBLICIDADE DE UTILIDADE PUBLICA,20203 - Agência Nacional do Cinema,0.0,0.0,0.0
2015-07-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,155V - AQUISICAO DO IMOVEL DO ESCRITORIO CENTRAL DA AGENCIA NACIONAL DO CINEMA - ANCINE,20203 - Agência Nacional do Cinema,2781634.49,0.0,0.0
2015-07-01,2107 - PROGRAMA DE GESTAO E MANUTENCAO DO MINISTERIO DA CULTURA,2000 - ADMINISTRACAO DA UNIDADE,20203 - Agência Nacional do Cinema,4472749.94,3704950.68,4001429.68
